Fabric_Type,Weight_gsm,Breathability,Insulation,Tensile_Strength,Moisture_Absorption,Recyclability,Biodegradability,Cost_Rs_per_meter,Terrain,Performance_Score
Blended Fabric B,375.6337086563102,6.687978444489103,6.783171631179306,8.06158263146824,2.0370060668437553,5.705958624838548,9.634885626438837,574.4075686553434,Humid Coast,76.2
Rayon,272.3865489935224,2.990074821087731,6.00350640871284,2.400868097718765,6.21814114628115,6.421412652806597,4.765604311110366,604.9823168860984,Jungle,34.31
Blended Fabric A,185.8951385067502,5.48511370472227,3.2289301092619094,8.045510170346763,7.381317171931945,3.4237528043139593,1.8769164679139319,50.26105652674605,Jungle,48.81
Blended Fabric A,147.63639886516762,1.113242230913852,4.231767435328204,9.6579861608569,7.209485268668356,8.719873326302123,2.3026518843465706,156.26782419818278,Jungle,46.59
Polyester,385.81193280623586,3.701824618181936,5.135544481067722,4.550712612415971,7.574112418535734,3.789683937574688,5.819075943526464,1493.594284185428,Hot Desert,44.91
Wool,256.4068930239218,5.5227525607975405,8.22867542322429,3.401556886302175,2.533942145285173,7.786838424383758,4.740563677317888,1374.9027130161965,Hot Desert,40.49
Kevlar,260.58979574775765,1.6341134934328945,7.5737071462401815,7.174363289616624,6.760647320384393,3.4111857121362146,9.520653895070001,516.3999341975891,Hot Desert,34.13
Spandex,110.19313513337679,2.012013850607588,9.550210777098297,9.565761296600522,9.71880800864809,3.7223998169754378,2.724529784930857,1472.3259857285937,Cold Desert,73.87
Acrylic,320.80899212083716,3.597975651815452,9.183688699735258,1.8030251444881025,8.997199622530093,1.0235913932670644,5.697800857170178,536.5675788766432,Cold Desert,55.15
Cotton,218.81106280511125,6.88242843222118,1.2078741097596586,7.222276974271864,1.199783161274795,2.6674638429476207,6.460674864007105,175.33428211584322,Hot Desert,67.64
Cotton,331.002908215032,7.3509933412712405,3.4091290564373344,1.4370840304025823,9.809028965594356,2.330634519640563,8.475106072748002,336.40024958911147,Jungle,23.19
Blended Fabric C,301.94866892860307,9.508284023330141,1.1780412047221294,3.3469134209315436,7.88469122677351,2.560544514006589,2.003096069343065,116.96783159798304,Cold Desert,16.62
Rayon,325.6747684386322,9.655611082234401,3.407373543115333,2.0923516143223457,4.622979458489939,1.4989627130019194,3.9822368655219327,982.4659862194326,Hot Desert,70.27
Acrylic,282.20056032220526,9.747541338293933,8.777799275517909,4.211513691246889,4.793466550984347,4.773886302528348,8.739108013448455,1491.0492547318674,Jungle,61.73
Nylon,258.597816991383,1.8762943669739498,9.590357337936119,8.740412201962608,8.572697638634029,4.526361048818873,5.024542407404459,223.50957675884536,Jungle,45.27
Nylon,381.83499624532556,3.2899714107465656,7.264070298760394,2.831407636723628,4.536523723313606,3.721432348762937,4.506318979275422,498.010427386886,Jungle,44.19
Kevlar,359.0785295963934,3.5462214077432392,3.209484332139042,5.485376782894156,1.6408405473084433,4.458763116939549,4.201083712987693,282.14725576757166,Hot Desert,43.92
Cotton,262.93715691496834,8.050508676121355,5.377293799415972,4.002603012444356,2.3730072928268053,1.2414713574259328,7.10094710153462,94.29140091646153,Jungle,63.99
Kevlar,363.1371315796263,7.4268064228983395,8.83127747268512,7.066718107504366,1.396315088334754,9.712059905859496,9.262166865127108,233.54033287330375,Jungle,79.3
Nylon,252.50512015264644,7.81345751101195,4.439558907444283,2.227439471889179,5.595004889032191,4.038095225970752,4.165947599961922,985.2290284185542,Hot Desert,60.24
Blended Fabric C,258.74935387380617,7.188422597466721,6.9395229236911735,5.9603157330123695,3.796823310248171,4.400147664192149,3.8413341864137456,1380.3722398989794,Jungle,64.01
Rayon,114.1951153570258,1.512920498681651,8.863937089959157,6.517135649889444,3.7388893697971644,6.055913340173815,2.9950173244213736,1423.0801223360006,Jungle,56.49
Polyester,387.9161653753007,2.683514628610209,8.593033836471225,6.042570597694952,3.9249279547832714,5.31697019532014,9.499455779450193,1052.6066866364222,Hot Desert,32.24
Nylon,399.9678989767332,4.111686282982491,8.323478050528882,8.059396151159646,7.506339742654171,7.024926637013886,1.9779885332091494,1492.6861184656152,Hot Desert,47.54
Acrylic,270.76288571948936,3.242330251389474,2.5189976626467634,6.0351883430714315,8.527097486095602,4.392510908159938,1.6945200426858265,954.4504237172615,Hot Desert,51.77
Kevlar,174.74704220857174,7.215307076083131,1.682112901987025,4.2528554953135895,5.26718252541381,8.037672849742693,4.043275382427119,707.864698975117,Cold Desert,30.27
Spandex,268.3748019165044,2.3466037285050176,3.2335021125474697,9.371374953794398,2.6634666128778957,7.255089007796019,9.68225034340274,223.28368869330322,Humid Coast,65.39
Spandex,289.0470462359464,5.3044319009100835,6.812196439847057,2.215400753297594,2.869850964033195,9.347779365792185,9.299538845651666,1099.631546167849,Cold Desert,55.33
Polyester,287.6288014223149,7.190124484001432,5.636034431907023,7.736732442006145,1.2672183557663668,3.30598716560055,8.150053340259305,1411.1156433496074,Jungle,78.16
Cotton,309.27787806994826,2.489471233711183,4.318475640567669,1.4519141975027412,6.758756230420616,5.048769120549686,6.157106892948368,1470.06172482803,Hot Desert,33.47
Polyester,178.14724927845657,2.355441351325927,2.292488421450961,5.6671629276308595,7.743052852984317,6.080162169623504,8.85963398680283,508.01501410764547,Humid Coast,33.03
Polyester,291.5973475505615,3.5262124905306376,4.566736954853388,6.31845886870611,1.1883758415944252,8.979498231387268,1.9995764340023725,118.95895483284002,Humid Coast,65.82
Nylon,240.7417481895966,3.9582766343425,4.961310471148719,1.7584398917009838,3.0979416675031675,1.8789471666314639,3.0673592788712827,1069.7980889216649,Cold Desert,49.25
Acrylic,307.1995073824579,3.309402011169124,3.923846929600902,9.070098842668516,4.794908741394293,6.31858122748346,1.9601397470647854,309.30229967950015,Cold Desert,57.63
Blended Fabric B,215.7986597637333,9.900280040455215,8.864858373863195,6.6961802344645625,8.749868427617194,6.347524207171808,4.31891992300724,301.6422815966172,Jungle,53.75
Blended Fabric A,213.57709350401927,8.432216579397368,2.1630637230555565,2.161192771511156,3.019621740324376,5.967255764100691,3.2655113043392174,779.6370090197511,Humid Coast,53.43
Wool,241.99750557068978,3.498683041015572,9.820111380477087,5.43446111027771,7.69279090697416,7.304919030083846,5.4150343733292505,396.3499894184916,Humid Coast,42.35
Polyester,258.69170446854855,7.987449326826997,2.9204963442004566,3.6680000227094838,1.4633582394995694,9.495535571742758,5.382749740396026,143.24395382786076,Jungle,64.05
Kevlar,262.1901308958844,1.4975624578462168,5.058069135532207,4.909627383729189,2.314735600958401,4.783355281785538,3.5452631427845667,1064.9157481215884,Cold Desert,62.43
Blended Fabric A,220.80068092024038,9.82289343252778,6.937515449416919,4.198695973597749,2.314878260078529,9.674853450811849,1.1258772568583475,1038.011977389058,Humid Coast,69.92
Acrylic,88.05135676359751,7.5265737768145105,9.989539851292614,6.756782217160144,4.732110530590589,8.869606474206538,5.987613217803655,1136.6892278454131,Jungle,66.38
Wool,92.25314959614377,2.918304893848128,1.7088721658807464,1.9601898614490068,1.1386494422926479,4.790484811127376,2.6078646857874856,1290.759954716259,Jungle,48.87
Blended Fabric A,263.4166383409587,5.401192108153559,3.3028177651837822,5.2745631928748695,6.771063482779697,8.040059741734979,1.7351385963363406,1077.2737986810475,Hot Desert,57.72
Nylon,258.87110429595407,2.9288727613288112,5.852661287510576,5.524343936337793,5.281390867481166,5.145759239204657,1.9974300966236775,315.19410304317887,Humid Coast,47.16
Acrylic,118.39117351407236,2.4297450945204693,3.8551532395061967,3.70925900801121,1.5947293443015857,2.381243586122862,8.706072552101016,904.1150150734701,Cold Desert,54.79
Blended Fabric C,163.6202853050525,6.254580856124575,1.6716779491230875,9.123856290680962,3.1640192621525323,8.371679517438515,6.9399897969206545,808.3600665138341,Jungle,68.9
Blended Fabric C,130.18021770276917,2.0734972324209973,3.8967411864109387,8.471991038665195,1.3168131057121126,3.15465136578406,4.822319725180008,1083.7644333804021,Humid Coast,68.19
Acrylic,223.39598279382847,4.031654417840453,1.828542292531321,7.648083863481282,5.152414568000348,8.312609075752867,7.252236253487249,133.8320402748137,Cold Desert,44.24
Blended Fabric C,397.07379955691954,3.7708323567934734,5.43662290440678,6.868291993066363,2.8203904034190606,7.322564893285376,6.9379900879751135,593.6926767432572,Humid Coast,62.3
Rayon,374.1128644089917,2.1432121542742335,4.888277121809665,7.902852653999156,2.333233859278484,9.396347801868474,5.736271660881201,781.9826990062961,Humid Coast,63.55
Spandex,353.78022181616166,1.288878764365704,9.679551295053532,4.763720906069936,3.226369159759214,6.557015189938262,2.196216926525677,154.61108167121586,Jungle,53.64
Acrylic,245.84157187345025,2.590264079875584,1.5528182007424807,4.309985193866621,5.555316271420804,7.888875596902251,5.509468002119171,1184.6351756445592,Humid Coast,37.44
Cotton,100.46808705406451,2.4297486772910646,7.9481091419985574,7.833972077548313,2.272310240595773,1.2788979242561178,7.167537425909487,1290.1585857023172,Jungle,67.22
Blended Fabric C,144.895673796825,6.253911075028021,7.816291485629871,3.302458340923356,5.749487212325077,3.8301436357639327,3.03017875594319,1455.9045238177362,Jungle,47.23
Blended Fabric A,222.61367390447586,2.2310025495757877,7.551165729885838,3.3013101711539825,2.5166602525428505,4.4337611596436615,5.768648282500652,191.2884782396012,Humid Coast,51.85
Blended Fabric C,84.91147992403889,9.02682154533778,9.2866752035098,7.597636961606663,5.1989446771675984,3.294066435069801,7.697008816402569,1401.1059428304923,Hot Desert,66.95
Spandex,229.06303657526337,3.8373547243233537,4.210676101413189,4.651820031906393,9.566167099342046,3.327734510812843,5.43408255184156,1429.6568339095961,Humid Coast,27.58
Spandex,314.93877424899284,5.46734752191062,5.329223161099704,5.347634634520227,9.543106560261485,9.499280557031135,9.222472420167403,1335.7760066403862,Cold Desert,41.99
Polyester,321.64049781149606,5.109938220955635,7.9592773349544945,2.873672432322587,6.398193208985143,5.796984537024944,6.161923198096684,1096.603358922359,Humid Coast,41.21
Polyester,164.4837657430327,7.822456978299667,6.806268719294909,7.256305606836967,4.86027698509036,9.501207366370538,5.316906249888371,226.30809462872378,Hot Desert,64.87
Wool,121.23811640400696,3.9040750109289633,3.0520510962203136,5.8504095450156015,4.127534949054234,2.4386791315307583,8.117329279759328,729.3128496352845,Hot Desert,49.24
Blended Fabric C,223.95654609178564,1.9276627298637392,3.9941781241566345,2.4503427485952685,8.03649534782952,7.3046079069138115,1.7957163014923658,951.0088282047217,Jungle,23.05
Kevlar,303.1565745279893,5.600007216859792,3.8067695644499855,8.983870746273059,4.805243939269179,8.69854222210407,8.046998543963774,1233.5290996572467,Humid Coast,62.74
Kevlar,319.6027250793486,1.3063684214678357,2.8489054148267043,1.3167563529264807,2.7092221294752155,1.5529555961750199,5.514553370676277,90.89900904296282,Cold Desert,46.0
Kevlar,367.62909027840385,7.737184113173285,9.495603312865805,3.0398209638086837,5.7797723476476435,3.867215078492549,5.444378161228307,857.7599528972183,Jungle,50.97
Kevlar,243.3970682734794,2.6773741093006143,4.251945451833771,7.755991871934095,8.269479003889538,8.158716826620186,7.255745653648797,835.6278561769599,Humid Coast,39.8
Spandex,133.27701301066577,6.2298499706987815,3.0918706671629432,9.409606282127154,7.800315227839671,3.459623616199745,1.0549127007142851,1209.1987172443132,Jungle,52.58
Blended Fabric B,285.5608677944887,3.5827734287916773,2.285859334223539,7.077804326071711,5.0529212933199315,3.116527309629828,2.238651996095829,891.6954119403684,Cold Desert,46.03
Spandex,170.84382787939688,7.616282818124115,2.6480997885949473,4.045741219855984,7.7039405811996,6.941291676823713,3.4347126421352128,227.09575224305303,Humid Coast,39.2
Cotton,348.1328575741714,1.6762775461107402,2.03360636985749,3.139395672478003,5.01102733815863,8.108083722128464,3.2273229334699542,838.0869601216402,Hot Desert,35.6
Polyester,228.64352164368793,2.5987509403957745,2.900724030015086,4.301455906980364,7.852129288307717,7.695877869102112,4.73475678836788,222.07317357899245,Cold Desert,39.3
Polyester,241.71384848964422,8.824706008256108,9.714291533319974,6.737238415215222,4.156178414476612,7.241081083249409,4.026071222385387,956.9365074540793,Jungle,70.95
Cotton,165.43638439404094,1.6770303013701078,4.781270369918575,6.56357068086101,8.09915449429559,8.293136903539242,9.932000045564475,177.24580246359474,Jungle,35.43
Blended Fabric B,337.4506964409255,3.3972266402996234,1.624350879455203,3.823829292415777,9.855350461578348,9.094970780421276,4.557222648519864,1320.5943981803377,Jungle,20.47
Nylon,180.54530478854417,7.541306631887901,2.993070259151551,2.78551856338576,8.756267913679359,6.543585649690694,9.901204464808322,245.27103060476531,Humid Coast,31.41
Nylon,179.58827897717902,8.921190139470188,3.297668680387096,4.1811489790675305,2.2855048810788476,7.978608843842684,3.1393295556296756,149.06439473671824,Cold Desert,39.14
Wool,205.26659966769108,2.59848283874838,2.20237803906414,9.069014920449346,1.6106003789610748,1.8937986102668796,3.205425530245654,1431.6168250019282,Hot Desert,48.34
Nylon,341.1247445577223,9.028469379869444,4.400809673057969,3.6450495984865814,7.0963995543166725,7.323711405492006,8.0197944654174,1254.3218329269423,Humid Coast,45.01
Wool,123.16983177109617,5.596581983897383,6.51598224861335,2.4555874300889315,1.6885588574758672,2.7527165764857364,4.785298730671304,1337.3694178322933,Hot Desert,41.55
Wool,319.517725354877,2.567300754623019,1.9538037824970291,3.156556218690158,3.8249237151132314,5.9329181693997946,8.931189883279966,667.8342943271799,Jungle,41.26
Acrylic,90.65986012521172,1.7539227993479285,7.290946769311258,5.375722318947257,2.736650786786723,6.3333949482083725,5.901509366371325,178.7589876244938,Jungle,55.98
Cotton,325.48955924176323,3.578989669381872,7.187399757948768,2.797475653079056,7.810559323405704,9.205967522104482,4.976804114214824,404.7020134068459,Hot Desert,36.93
Wool,143.84037888158943,6.390735532214788,3.372719793718432,2.2977548279020636,1.1651776506865401,8.56490351751417,9.743933774087523,1069.7298902968582,Hot Desert,50.97
Kevlar,313.41884483652524,7.00950702860122,3.038594882225485,2.467605497470357,8.058223036368387,9.60620189714917,7.9082512078854625,1446.6464991867376,Humid Coast,32.23
Blended Fabric A,377.3116354214135,7.213921250903981,9.179962751809779,2.454300711726317,8.34008694169554,2.7707122085810725,1.2468619175136153,800.4998943622962,Cold Desert,50.52
Rayon,93.93003577216572,9.822739408553435,6.998194859409935,9.116309558940388,9.991743272847534,4.527700630039829,3.2926332586070366,316.6323693959017,Hot Desert,83.34
Blended Fabric B,273.9458488006904,5.251804624292723,4.485268133611141,2.514453071132155,4.976736614295616,1.7671882337115845,8.785429829988328,118.00884554204114,Cold Desert,42.51
Rayon,166.30680984254,8.944988107790298,7.83881599469446,4.188465675588113,6.26827638779948,2.160896131230919,2.444250615290249,823.8325498514364,Hot Desert,63.69
Blended Fabric B,258.3781483932776,6.034671980852271,7.680611268124043,9.121667326870238,4.488377909210692,5.832399659149346,9.037215859414953,723.2040519815113,Hot Desert,57.54
Blended Fabric C,325.2846262834138,8.895710133216912,7.639050265658876,1.9011195176578468,5.182938941192554,2.907726606904461,3.856131089378527,729.6938848381332,Hot Desert,58.19
Wool,245.09877464389143,6.789482941243021,8.87408500697018,2.9031455606697976,3.795085274205544,4.65220432981811,3.020920926793472,531.4581024603335,Jungle,55.98
Blended Fabric B,124.36953344357565,4.993728342939917,3.7987027820482893,1.69448249589631,1.8651279623526853,8.063919212366226,8.670997173211095,1125.0410208860217,Hot Desert,42.63
Acrylic,327.2510288464799,2.368141819247431,8.02181440536555,4.811276968762195,7.752839808969981,3.049744549777497,8.492890786573213,873.7689913615225,Jungle,36.18
